0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,7.05,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,6.40,0.00,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,1.17,6.63,6.04,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,6.40,0.00,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,6.04,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,6.04,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,7.05,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.00,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,6.04,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,7.05,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.00,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,7.05,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,6.40,0.00,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,8.06,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,6.40,8.90,2.27,0.72,0.51,0.49,2.35,6.63,6.04,0.41,0.80,0.81,1.72,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,7.05,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
0.85,0.97,5.48,8.90,2.27,0.72,0.51,0.49,2.35,6.63,7.05,0.41,0.80,0.81,0.86,3.43,0.63,0.00,
