0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,0.00,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,4.03,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,0.00,0.76,0.00,0.00,0.00,1.17,0.44,4.03,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,0.00,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,4.03,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,4.03,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,0.00,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,4.03,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,4.03,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,2.67,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.00,0.86,2.28,0.00,0.00,
0.00,0.00,0.91,0.00,0.76,0.00,0.00,0.00,1.17,0.44,6.04,0.00,0.80,0.81,0.86,2.28,0.00,0.00,
